3.30,49
3.24,50
2.37,28
3.35,58
3.61,34
3.67,21
2.46,26
3.61,22
2.72,26
2.98,42
3.57,52
3.64,25
3.62,41
3.07,740
2.81,17
3.38,59
2.58,16
3.26,47
2.45,54
3.63,42
2.84,50
3.03,60
3.98,44
3.19,740
3.11,56
3.72,17
2.58,14
3.65,22
3.21,47
2.59,56
2.57,33
3.19,10
2.46,51
3.99,33
2.93,27
3.75,43
3.44,47
3.85,49
2.45,10
3.98,35
2.92,50
3.08,39
3.09,10
3.29,59
3.04,18
2.88,25
2.40,58
3.91,36
3.50,34
3.03,15
3.30,18
3.68,37
3.85,42
3.89,20
2.64,15
2.75,27
2.93,35
3.39,60
3.41,45
2.44,22
3.39,35
2.51,47
3.39,38
3.12,15
2.72,59
2.96,49
3.97,17
3.50,38
2.89,24
2.33,19
2.37,16
2.97,21
2.47,22
3.23,16
3.87,29
3.80,60
3.91,50
2.35,59
2.94,39
3.06,18
2.88,48
2.76,45
3.39,59
3.70,16
3.30,36
3.22,26
3.69,23
3.16,41
3.29,44
3.56,44
2.87,18
3.10,47
3.84,14
3.81,28
3.79,39
2.67,35
3.19,24
2.78,59
2.76,60
3.00,16
2.97,40
3.89,34
3.01,51
3.07,20
2.61,27
2.86,19
3.23,37
3.81,44
3.06,42
3.23,59
3.84,18
3.83,39
3.10,34
3.73,35
3.57,26
3.12,42
2.81,42
3.56,18
3.15,54
2.47,18
2.42,36
2.45,48
2.51,40
3.42,16
3.15,29
2.89,18
4.00,740
2.59,11
2.39,41
2.46,14
2.63,14
2.89,34
2.96,22
3.09,38
3.23,27
2.41,59
3.82,14
3.92,15
3.78,22
2.33,48
3.96,56
2.43,60
3.35,36
3.57,16
3.48,34
3.64,58
2.37,18
3.28,44
2.73,42
3.82,59
2.49,26
3.32,23
2.62,10
2.75,25
2.34,57
3.83,10
3.51,60
3.94,48
2.83,20
2.71,57
3.82,35
3.59,27
3.10,26
2.82,52
3.79,36
3.88,19
3.47,35
3.82,10
3.70,52
2.55,39
3.02,740
3.71,58
3.16,33
3.93,32
3.40,26
2.75,60
2.91,36
3.79,52
2.70,42
3.47,29
3.27,58
2.86,29
3.85,20
2.55,48
3.55,40
2.73,25
3.15,40
3.31,39
2.74,52
3.37,60
3.50,52
2.35,58
3.72,57
2.49,45
2.78,26
2.80,14
3.73,18
2.46,39
2.35,57
2.60,38
2.65,38
2.47,22
2.47,44
2.62,40
3.05,50
2.98,40
2.99,23
3.60,35
2.41,27
3.37,36
2.75,44
2.71,32
2.66,50
2.77,26
3.88,35
3.38,42
3.29,48
2.42,26
2.49,35
3.75,56
2.34,42
3.70,18
3.10,44
2.52,47
2.99,42
2.93,16
3.99,19
3.28,51
3.62,10
3.58,26
2.55,60
2.64,35
2.74,22
3.53,44
2.50,58
3.67,26
3.22,41
3.12,42
3.91,43
3.06,57
3.55,49
3.35,28
3.12,18
3.64,18
3.76,18
2.82,19
2.52,18
2.51,48
2.96,23
3.05,32
3.95,14
3.83,60
3.92,18
3.30,44
3.33,20
3.14,43
2.58,47
3.96,15
2.48,35
2.84,57
3.06,58
2.45,22
2.98,39
3.76,51
3.20,58
3.68,28
3.07,10
2.44,42
3.46,44
3.45,17
2.33,48
2.63,22
2.39,34
3.96,28
2.63,27
3.85,58
2.59,17
2.96,35
2.66,49
3.27,17
2.55,56
3.32,18
3.64,50
3.26,37
3.21,60
2.83,40
2.98,22
3.21,36
3.79,50
2.71,39
3.31,15
3.78,27
3.46,26
3.44,27
2.86,22
3.38,47
3.28,40
3.59,32
2.55,56
3.63,23
2.52,42
2.62,57
3.08,18
3.81,18
3.52,58
3.81,58
3.43,39
3.34,42
3.84,42
2.43,27
3.25,44
2.73,50
3.90,16
3.89,24
3.53,27
3.65,58
3.52,57
2.96,32
3.54,49
3.37,42
3.00,15
3.95,27
3.21,26
2.53,39
2.38,47
2.84,29
3.00,45
3.63,15
3.33,60
2.87,28
3.63,43
2.93,26
2.68,26
2.71,41
3.88,28
2.36,56
3.15,47
3.38,50
2.97,54
3.05,47
3.08,28
3.04,16
2.83,22
2.96,17
3.61,15
3.96,16
3.96,34
3.09,33
3.50,21
3.49,25
2.82,18
3.76,16
3.74,17
3.40,54
2.49,10
3.36,15
3.06,10
3.66,26
3.13,38
2.52,10
2.87,60
2.52,59
2.66,42
2.45,33
3.72,48
2.48,15
3.08,20
3.98,47
2.81,27
2.70,41
3.21,28
2.83,39
3.70,18
2.51,26
3.07,59
2.90,19
2.79,59
3.82,48
2.75,26
3.86,26
3.36,10
3.32,26
3.06,18
2.56,57
3.93,54
2.53,18
3.64,26
3.77,60
3.94,15
3.57,20
3.43,59
2.47,47
3.27,20
3.16,24
3.44,56
2.81,25
2.65,27
3.40,47
3.62,25
2.60,48
3.36,39
3.03,60
2.79,58
2.73,56
2.97,26
3.75,26
3.46,33
3.95,18
2.64,42
3.37,22
2.75,14
3.07,28
3.61,40
3.05,20
2.78,22
3.56,18
3.75,10
3.63,18
3.91,10
2.44,58
2.61,40
3.18,50
2.38,23
2.74,39
3.36,29
2.44,41
3.56,57
3.29,59
2.79,23
3.00,33
2.61,28
2.90,57
2.54,26
3.50,18
3.81,26
2.57,10
3.99,16
3.02,59
2.84,39
3.33,18
2.48,15
3.90,18
2.45,15
2.87,59
2.58,45
3.05,58
3.17,40
3.74,52
3.37,59
3.33,39
3.98,10
2.35,48
3.52,18
2.40,24
3.22,60
3.44,44
2.91,45
3.08,48
2.92,27
3.55,19
2.52,58
3.10,28
3.71,34
3.88,40
3.56,37
2.47,52
2.43,50
2.33,50
2.97,17
2.38,51
3.24,54
3.62,48
2.87,38
3.54,26
3.49,50
2.74,36
3.88,59
3.34,14
2.39,35
3.66,28
2.88,20
2.93,42
2.58,42
3.89,58
2.57,29
2.99,51
3.86,58
3.20,25
2.75,21
3.30,33
2.65,10
3.00,57
2.53,23
3.95,20
3.31,16
3.64,57
2.90,26
2.82,18
3.04,14
3.34,60
3.82,58
2.44,33
2.59,29
2.87,47
2.90,58
2.39,10
3.95,59
2.84,57
2.83,60
3.59,59
3.73,11
3.79,19
3.00,50
2.85,42
3.85,23
3.61,19
3.22,57
2.92,10
2.89,20
2.93,59
2.99,17
2.86,18
2.48,32
2.78,20
3.17,16
3.14,25
3.66,43
3.89,35
3.43,39
2.85,48
3.20,39
2.99,27
3.13,27
2.65,50
2.34,49
2.42,25
3.58,18
2.90,57
2.66,47
3.30,36
2.71,10
3.70,15
2.33,42
3.29,52
2.52,60
3.95,36
3.38,39
3.75,23
3.87,18
2.56,58
3.74,27
2.82,34
3.31,14
3.26,24
2.94,18
3.27,33
2.74,33
3.11,18
3.13,17
2.97,16
2.86,25
2.34,45
3.88,47
2.37,16
2.61,19
2.34,22
3.50,33
3.51,48
3.50,10
2.78,28
3.71,47
3.49,40
3.92,58
3.10,39
3.29,20
3.78,50
2.79,24
2.43,58
2.78,25
2.86,22
3.58,51
3.45,28
2.52,40
2.70,15
3.13,51
3.21,50
2.81,26
3.60,40
3.55,37
2.58,34
3.23,58
2.84,51
3.56,39
3.16,35
3.30,45
3.88,44
3.57,60
2.40,59
3.31,59
3.94,10
3.20,49
2.84,57
3.26,60
2.54,22
2.96,39
3.31,45
3.79,54
2.64,39
3.67,45
2.51,22
2.87,49
2.71,59
3.37,11
2.40,50
2.89,59
3.95,39
3.51,37
2.73,44
3.67,36
2.97,60
3.11,23
3.06,26
2.61,26
3.25,25
3.56,26
3.99,60
3.62,58
2.75,16
3.99,740
3.39,58
3.85,10
2.61,39
3.95,27
3.17,33
3.01,18
3.84,49
3.57,25
3.95,42
2.65,25
2.43,33
2.72,18
3.73,14
3.66,27
2.58,39
3.50,25
3.90,58
3.49,50
3.83,21
3.31,11
3.27,36
2.62,11
3.90,49
3.90,23
3.65,26
2.86,14
3.15,26
3.44,41
3.41,56
2.72,26
3.29,38
3.97,60
3.28,19
3.22,52
2.93,18
3.08,11
2.77,45
3.08,41
2.89,11
3.86,58
3.48,58
2.92,33
2.64,42
2.63,16
2.52,42
3.37,50
3.14,45
3.14,27
2.46,57
3.00,15
3.06,17
2.45,26
2.79,26
3.00,42
3.58,45
3.15,17
3.14,42
3.55,58
2.41,17
3.40,57
2.83,49
2.49,40
3.00,19
2.95,36
3.06,26
3.11,39
3.56,42
3.65,60
2.51,26
3.24,59
2.90,17
3.16,10
3.40,48
3.12,36
2.47,22
3.28,58
3.93,16
2.40,28
3.49,15
3.21,44
3.99,22
2.91,35
2.54,58
3.79,29
3.32,26
3.35,49
3.94,39
2.63,59
3.35,32
3.50,57
3.88,48
3.19,45
3.64,10
2.41,60
3.40,48
3.37,44
2.85,15
3.01,44
2.93,14
3.57,50
2.37,58
3.20,26
3.20,54
3.23,10
3.01,42
2.58,40
3.54,57
3.36,23
3.12,18
3.03,35
3.71,45
2.35,33
3.46,21
3.18,49
2.36,45
3.50,26
3.58,26
3.78,40
3.35,39
3.98,33
2.90,58
2.60,16
3.67,20
3.56,45
2.40,58
3.49,58
3.66,58
3.83,35
2.73,37
2.48,35
3.08,22
3.53,35
3.67,27
3.47,58
3.68,60
3.53,49
3.68,18
2.87,50
2.66,19
2.68,51
3.06,51
3.68,57
2.98,35
4.00,27
2.40,41
3.63,50
3.11,35
2.45,36
3.54,59
3.02,50
2.86,51
2.90,52
2.44,33
3.93,26
3.36,28
2.44,25
3.66,44
2.44,27
2.73,33
2.51,59
3.41,45
3.11,56
3.71,19
3.61,58
2.55,11
3.18,740
3.21,27
3.10,15
3.95,23
2.87,35
2.42,36
3.53,52
3.34,22
2.86,36
3.49,42
2.98,50
2.59,18
3.88,35
3.75,48
2.73,37
2.99,32
3.78,59
3.25,40
3.11,58
3.74,33
2.57,39
3.48,41
2.47,35
3.35,41
3.91,41
3.41,15
2.78,42
3.18,18
3.20,19
3.82,18
3.23,34
3.99,22
2.52,14
3.17,25
2.68,47
3.07,37
3.81,33
2.71,59
3.64,22
3.37,48
2.65,15
2.94,33
2.65,29
3.50,29
2.62,56
3.85,59
3.49,33
3.68,22
2.73,56
3.29,45
3.68,24
3.65,28
3.30,33
2.70,41
3.81,44
3.67,35
2.93,23
3.23,16
3.64,41
2.62,45
3.90,17
3.42,26
3.35,740
2.54,26
3.95,10
3.54,52
3.99,57
2.70,42
3.46,10
2.35,21
3.02,39
3.52,56
3.57,32
3.21,17
3.03,47
2.34,18
3.20,19
2.54,18
3.16,32
2.85,10
3.60,22
3.53,18
2.53,37
2.53,60
2.72,10
2.75,58
2.44,44
2.39,33
3.47,17
2.40,23
3.26,39
2.53,32
2.97,48
3.85,50
3.32,26
2.74,22
3.50,19
2.52,28
3.28,60
3.05,40
3.21,24
3.80,59
3.78,40
3.63,11
3.19,57
3.31,18
2.46,26
3.71,27
3.09,32
3.27,20
3.49,26
2.93,36
2.57,20
3.28,59
3.41,43
3.91,59
3.41,37
3.66,36
3.91,52
2.46,34
2.61,39
3.15,56
3.09,51
3.08,38
3.99,59
3.34,22
3.04,20
2.56,11
2.58,45
3.90,16
3.18,18
3.82,40
2.37,33
3.21,42
2.75,50
3.23,52
3.97,740
3.09,40
3.73,35
2.52,48
2.85,22
2.63,32
2.95,18
3.68,26
3.74,40
3.73,26
2.65,33
3.36,48
3.09,21
2.36,45
3.72,29
2.50,59
3.31,20
3.02,32
3.47,48
3.17,59
2.96,25
4.00,19
2.89,36
2.61,16
3.35,11
3.45,16
3.38,20
3.56,47
3.50,23
3.08,22
3.29,57
3.00,33
3.05,45
2.76,18
3.67,50
3.52,10
3.01,41
3.43,45
3.40,36
3.04,33
2.81,19
3.98,52
3.40,10
2.95,60
3.50,60
3.52,39
3.27,25
2.98,25
3.59,59
3.08,56
3.29,10
3.42,740
2.83,56
3.10,18
3.87,48
2.58,25
3.07,38
2.54,60
2.92,18
3.71,60
2.46,33
3.29,42
3.80,35
3.10,24
3.62,19
3.05,59
3.04,59
2.62,14
3.59,45
3.10,39
2.81,11
2.49,59
3.80,15
3.68,58
3.53,21
3.27,23
3.95,45
2.41,35
3.03,10
3.85,32
2.38,18
2.74,39
3.98,59
2.40,48
2.97,10
3.85,60
2.44,18
2.88,49
3.09,25
2.60,42
2.84,60
2.85,58
2.56,57
2.51,50
3.28,18
3.75,58
2.89,23
3.19,17
3.32,50
3.40,20
2.79,57
3.72,58
3.50,33
3.38,39
2.43,20
3.01,25
3.23,60
3.50,32
2.64,42
2.60,41
3.07,58
3.46,25
2.76,18
3.14,59
2.58,33
2.99,27
2.37,21
3.02,50
2.57,22
3.81,18
3.50,49
2.74,20
3.25,26
3.49,57
3.34,58
3.68,10
2.56,42
3.09,10
3.82,44
3.82,58
2.72,56
2.84,25
3.02,27
3.64,26
3.51,41
2.64,36
3.43,15
2.51,23
3.03,36
2.70,43
3.30,28
3.65,35
2.86,39
3.90,54
3.53,38
2.81,60
2.40,40
2.81,58
3.78,22
3.55,14
2.70,14
3.95,59
2.65,33
2.51,22
2.90,42
4.00,48
2.40,49
3.99,50
3.93,43
3.68,58
3.02,18
3.24,29
2.99,48
2.42,14
3.64,36
3.89,56
2.35,26
2.96,14
2.91,23
2.94,51
2.93,56
2.61,59
3.10,14
3.97,56
3.21,32
2.75,25
3.42,16
3.97,50
3.71,26
2.71,26
2.39,27
3.55,49
3.66,32
3.19,41
3.31,50
3.71,56
3.73,42
3.93,45
2.87,34
3.80,10
2.87,36
2.47,60
3.04,59
3.90,37
2.72,35
2.46,48
2.49,36
3.05,42
3.03,26
3.74,57
3.46,20
3.92,38
3.34,58
3.14,50
2.85,11
3.76,44
3.30,39
2.53,18
2.86,25
3.11,15
3.13,45
3.32,23
2.63,22
2.82,37
3.83,10
3.65,44
3.22,42
3.28,33
2.92,54
3.04,41
3.10,38
3.71,58
2.45,54
3.32,45
3.45,16
2.93,24
3.97,22
2.46,38
3.51,22
2.88,37
2.86,44
2.73,740
2.53,15
2.74,17
3.17,39
3.46,36
3.32,35
3.31,58
2.62,33
3.47,28
2.51,36
3.91,40
2.44,33
2.59,18
3.03,38
3.42,59
2.54,28
3.95,39
2.82,40
3.59,23
3.50,26
3.92,58
2.50,25
3.45,35
2.73,50
2.96,25
3.90,49
3.10,47
3.91,22
3.38,18
2.44,54
3.95,44
3.70,60
3.96,33
2.60,42
2.40,39
3.04,47
3.31,45
2.98,50
2.57,56
2.78,48
3.45,59
3.87,50
3.80,22
2.37,18
2.68,14
2.72,10
2.99,32
2.45,39
3.05,57
2.66,39
2.34,27
3.30,16
3.67,18
3.60,51
2.70,20
2.44,28
2.97,16
2.99,51
3.24,25
3.34,54
2.92,34
2.88,29
2.68,10
3.66,54
3.92,60
2.41,54
3.94,36
3.02,14
3.77,25
3.31,26
3.12,19
3.63,48
2.44,22
3.63,26
3.93,58
3.21,33
2.37,14
3.86,37
3.06,27
2.34,60
2.64,50
3.88,59
3.26,41
2.88,42
2.90,40
2.67,45
3.80,15
3.96,37
3.98,16
3.82,33
3.82,37
2.93,28
2.57,18
3.00,58
3.54,48
3.65,14
3.36,48
2.55,58
3.10,11
3.49,40
2.33,58
3.07,58
3.90,58
2.48,33
3.38,42
3.04,29
2.67,50
3.58,58
2.89,41
3.11,14
3.43,26
2.51,50
2.33,33
3.08,19
3.88,40
3.16,38
2.75,26
3.15,60
3.66,25
3.71,42
3.65,27
3.44,26
3.77,26
2.56,33
3.65,22
3.91,59
3.03,60
3.46,36
3.36,14
3.08,24
3.63,15
3.52,24
2.89,11
3.53,36
3.61,14
3.59,59
2.61,58
3.79,18
2.41,740
3.00,59
3.38,18
3.26,20
3.64,56
3.54,56
3.84,14
2.99,26
2.47,49
3.74,22
2.98,59
2.76,42
3.75,48
2.49,11
3.38,19
3.02,11
3.80,59
2.84,29
3.11,36
3.80,21
3.37,36
3.26,58
2.52,22
3.01,26
3.26,36
3.28,45
3.44,47
2.60,58
3.26,59
2.65,33
2.54,23
3.38,32
3.75,50
2.59,42
3.06,60
3.96,16
3.06,28
3.05,28
3.84,50
2.99,44
2.37,26
3.01,18
2.78,39
2.92,20
2.89,39
3.81,16
2.92,18
3.28,40
2.60,16
3.70,35
3.73,33
3.73,35
2.93,37
2.64,35
2.64,44
2.89,43
3.30,23
2.75,45
2.38,38
3.29,18
2.34,43
3.16,26
2.42,36
2.47,39
2.96,18
3.80,59
3.27,60
3.86,23
2.73,27
2.86,59
3.46,26
3.64,58
3.96,48
3.72,59
3.17,56
2.48,18
3.67,51
2.37,23
2.87,48
3.88,33
3.10,38
3.62,42
3.20,11
3.84,40
3.76,15
3.43,58
2.52,47
3.54,35
2.57,60
3.52,58
3.76,44
2.80,22
3.09,33
3.79,11
3.47,25
2.69,27
3.54,45
2.67,26
3.35,26
3.66,44
3.92,40
2.59,59
2.83,50
2.93,60
3.74,18
3.82,43
3.38,11
3.68,16
2.64,59
3.85,60
3.78,25
2.91,42
2.46,740
3.89,57
2.48,59
2.51,25
2.58,50
2.99,18
3.18,57
3.91,26
3.12,25
3.53,35
3.98,17
3.22,28
3.80,57
3.61,44
3.71,60
3.30,36
2.38,42
3.73,25
2.70,42
2.45,10
3.65,49
3.75,38
2.52,10
2.73,48
3.46,42
3.66,42
2.67,51
3.83,58
2.65,11
2.58,740
3.20,14
3.25,27
3.37,58
3.66,58
3.62,50
2.55,26
2.83,23
3.90,40
2.90,27
3.13,50
3.45,58
2.69,26
2.62,27
3.45,16
3.03,33
3.63,22
2.73,33
2.95,50
2.58,25
3.44,52
3.69,32
2.43,40
3.83,47
2.63,28
3.97,58
3.43,58
3.51,56
2.46,50
3.41,28
3.46,26
3.80,26
2.49,47
2.66,51
3.33,37
2.98,16
3.74,35
2.98,18
2.75,11
3.13,40
2.76,50
2.39,36
2.67,17
3.51,42
3.01,32
2.82,17
3.18,740
2.44,18
3.40,56
2.76,27
2.87,56
3.76,44
2.42,48
2.78,58
2.67,34
2.62,15
2.99,40
2.95,25
2.69,23
3.19,44
3.34,22
3.85,23
2.38,28
3.50,41
3.05,58
3.59,45
2.89,48
2.66,43
3.76,41
2.72,37
2.39,39
3.17,41
2.90,25
3.20,26
3.11,28
3.59,36
2.39,33
3.24,51
2.66,18
2.78,49
3.88,26
2.37,59
2.54,59
3.20,20
3.17,20
3.67,33
2.34,28
2.34,14
3.59,56
2.46,51
3.34,36
3.86,33
2.70,44
3.41,28
2.53,32
2.44,20
3.39,18
3.60,20
3.26,40
3.78,48
2.82,10
2.57,21
3.54,59
3.82,33
3.82,60
2.88,44
2.49,40
3.88,16
3.66,25
3.42,22
2.45,14
3.10,50
3.54,41
3.12,18
3.65,19
3.87,32
3.08,26
3.91,47
2.35,48
3.33,23
3.10,48
2.76,28
2.78,39
3.44,59
3.14,26
3.46,23
3.33,18
3.16,59
2.87,45
3.13,26
3.43,36
3.75,59
2.64,740
3.15,50
3.20,25
2.39,17
3.74,41
3.86,14
2.61,58
3.40,36
3.41,10
3.30,44
2.44,36
3.44,21
2.58,59
3.51,44
3.37,24
2.94,21
3.69,60
2.50,60
2.65,10
3.40,58
2.58,33
3.87,22
2.42,18
3.54,15
3.27,59
3.96,58
3.47,22
3.54,56
3.25,60
3.15,50
3.54,18
3.33,20
3.79,58
2.53,59
3.78,49
2.41,27
2.34,16
2.54,23
2.83,22
3.55,19
3.12,15
2.84,26
3.25,22
2.75,18
3.41,25
3.46,26
3.28,10
3.81,52
2.75,23
2.68,10
3.66,54
3.49,18
3.08,51
2.83,15
2.42,21
3.72,42
2.89,40
2.34,37
3.90,10
3.86,27
2.53,59
2.84,39
2.95,40
2.96,44
3.38,17
3.87,58
2.54,11
2.49,14
2.98,25
3.44,36
3.91,42
3.60,16
3.10,29
2.90,47
3.24,39
3.45,42
3.02,14
2.37,16
2.90,58
3.58,32
3.99,36
3.07,58
2.78,54
3.32,32
2.33,59
2.93,26
2.83,27
3.63,47
2.47,11
2.41,57
3.12,20
3.51,49
3.91,39
3.43,32
3.35,23
2.51,34
2.38,17
2.99,36
3.65,57
3.67,48
2.87,33
2.79,22
3.89,36
3.04,28
3.15,32
3.06,59
2.46,18
3.84,17
3.11,58
3.54,26
2.47,56
2.59,17
3.04,39
3.80,16
2.38,44
3.33,27
2.45,58
2.36,47
3.10,51
3.32,59
2.78,60
3.60,23
3.95,18
2.95,11
2.41,42
2.90,60
3.68,57
3.77,49
3.26,36
3.05,44
2.98,51
2.56,58
2.78,49
3.29,47
3.06,18
2.58,11
2.72,33
3.70,41
3.31,50
3.19,42
3.46,26
3.65,57
3.75,42
3.66,16
3.49,57
2.66,21
3.99,24
3.35,21
3.92,10
2.54,60
3.86,48
3.23,17
3.75,22
2.40,41
3.69,15
3.26,26
3.19,45
3.90,40
3.61,23
3.41,59
2.95,60
3.43,23
3.14,39
3.66,17
3.94,47
3.27,17
2.78,740
2.85,11
2.78,44
2.77,11
2.41,22
2.97,48
3.07,44
2.96,28
3.62,25
3.49,36
2.69,10
2.45,740
3.81,740
3.97,56
3.19,56
2.81,19
2.71,42
3.16,29
3.96,45
2.75,42
3.52,50
2.38,16
3.68,36
3.11,10
2.45,58
2.81,28
3.86,26
3.70,26
3.93,26
3.52,59
3.10,57
3.79,27
3.20,56
2.55,27
3.68,39
3.63,49
3.24,47
2.64,10
3.66,37
3.12,57
3.16,42
2.84,36
3.16,33
2.90,59
4.00,35
3.86,33
3.18,26
2.50,26
3.78,21
2.52,50
2.49,52
2.92,57
3.76,47
3.52,18
3.92,40
3.12,58
2.55,15
3.51,740
3.19,22
2.39,49
2.56,36
2.94,25
2.70,45
3.17,26
3.77,42
3.86,37
3.73,47
3.77,22
2.87,16
2.55,36
2.85,14
3.37,17
3.82,18
2.65,27
3.95,58
2.67,15
2.81,59
2.63,34
3.80,47
3.08,60
2.45,16
2.53,27
3.96,42
2.43,11
3.92,10
3.77,52
2.55,27
3.18,45
3.85,52
3.25,42
3.66,19
2.50,27
3.84,29
3.84,59
3.06,15
2.92,21
2.51,58
3.84,41
2.83,40
3.24,17
3.27,37
2.35,36
3.72,28
3.91,39
3.88,25
3.32,59
3.70,56
2.52,28
2.73,15
3.87,56
2.41,50
3.69,37
2.49,21
2.68,23
3.61,34
3.87,25
3.09,58
2.71,16
3.47,33
3.73,50
3.80,59
2.47,26
2.87,18
2.84,40
2.60,15
3.97,42
3.71,22
3.09,29
3.48,27
3.19,15
3.70,25
2.77,19
3.52,22
2.50,18
3.40,15
2.66,58
3.53,39
3.91,16
2.97,49
3.38,20
3.16,17
2.49,40
2.61,25
3.60,35
2.87,49
3.09,24
3.90,740
2.41,38
3.64,22
3.89,42
3.84,27
2.64,58
3.41,37
2.36,15
3.35,48
2.78,22
2.34,58
2.49,25
3.64,25
3.45,34
2.94,25
2.56,48
2.57,50
2.43,48
2.94,33
3.71,33
3.83,26
2.61,21
2.65,48
3.26,52
3.30,740
2.98,58
3.73,60
3.96,57
2.81,36
2.68,740
2.47,38
3.84,51
2.71,28
2.83,33
3.97,47
3.84,16
3.32,35
3.67,42
2.88,59
2.76,14
3.15,10
3.59,42
2.66,35
3.80,41
2.51,49
2.42,11
3.07,49
2.68,54
3.22,58
3.58,25
3.56,60
3.96,58
3.44,51
3.34,43
3.80,18
2.50,14
2.38,60
3.50,36
2.54,58
3.17,35
3.75,47
2.35,41
2.89,58
3.56,48
3.71,17
3.53,41
2.62,28
2.66,11
3.29,25
3.41,60
2.73,44
3.59,36
3.76,32
3.89,32
3.63,22
3.14,42
2.72,18
3.02,14
3.99,18
3.67,27
4.00,18
2.87,42
2.54,21
2.42,28
2.48,26
3.67,10
2.52,36
2.64,60
3.65,18
3.16,39
3.01,48
2.58,42
3.69,19
3.97,26
3.73,47
3.53,50
2.35,58
2.74,58
2.72,39
2.90,24
3.99,59
3.79,18
2.35,44
2.68,57
2.80,28
3.71,45
3.64,58
2.49,59
2.99,17
2.33,39
3.69,10
3.73,18
2.56,10
3.51,60
2.78,51
2.59,57
3.43,17
3.70,17
3.78,28
3.69,18
3.58,18
3.65,21
3.23,45
2.66,36
2.86,44
3.17,25
2.91,24
3.20,16
3.98,39
3.73,38
3.79,44
2.51,16
3.32,18
2.38,60
3.89,11
2.85,16
2.98,16
2.74,39
3.27,33
3.08,41
3.23,57
2.94,38
3.16,18
3.49,19
3.28,20
2.46,18
3.58,25
2.98,58
3.17,29
3.01,24
3.48,42
3.15,26
2.48,47
3.97,40
3.74,39
2.80,740
3.39,11
3.03,40
3.40,60
2.51,26
3.41,45
2.35,22
2.84,50
3.75,58
2.42,22
3.97,56
3.44,58
3.07,35
3.62,59
2.94,50
2.85,26
3.51,44
3.93,45
2.57,10
3.58,36
3.58,26
3.45,40
2.80,10
3.63,36
3.91,36
2.87,26
3.94,36
2.46,24
3.76,51
3.18,52
2.59,33
2.84,33
3.57,17
3.04,57
3.79,58
3.31,59
2.96,35
2.84,27
2.44,58
3.55,32
3.10,52
2.58,26
3.14,58
2.83,35
3.60,16
3.53,19
3.65,42
2.79,26
2.91,26
2.82,33
3.86,56
3.86,22
3.78,15
3.42,34
3.25,10
3.66,16
2.59,58
2.54,39
3.94,23
2.69,25
3.51,45
3.90,26
2.60,29
3.39,45
3.74,20
2.50,18
3.74,35
2.52,24
3.55,33
2.77,59
2.72,10
3.29,51
2.98,59
3.33,16
2.64,32
3.79,28
2.40,10
2.62,33
3.37,60
2.37,18
2.69,18
3.92,22
2.57,18
3.36,42
3.54,59
3.17,25
3.46,57
3.39,740
3.27,36
2.69,14
2.56,26
3.22,18
3.03,14
2.47,36
2.78,42
3.70,42
2.52,38
2.39,41
3.51,39
2.82,27
2.70,43
2.44,50
3.88,740
3.38,56
2.56,42
2.70,24
3.31,58
2.81,26
2.89,43
3.68,58
2.60,26
3.76,49
3.41,14
3.15,59
2.50,20
3.74,26
3.59,40
3.22,58
3.90,56
3.62,18
3.66,59
3.23,18
3.07,44
2.53,18
3.65,48
3.69,17
3.24,57
2.99,26
3.72,22
3.43,47
2.65,27
3.03,18
3.22,58
2.62,18
3.71,26
2.69,24
3.40,42
2.57,48
2.51,58
2.88,26
3.79,24
3.42,23
2.86,33
3.23,26
3.76,10
3.24,18
2.92,11
3.85,49
3.07,36
3.18,42
3.92,11
3.91,11
2.48,58
3.34,14
2.76,38
3.78,50
3.66,45
3.39,36
3.02,26
3.13,41
3.72,48
3.08,26
3.23,39
2.84,59
3.45,28
3.07,40
2.93,57
3.65,20
3.48,11
2.68,51
2.34,10
3.43,40
2.49,41
3.53,39
2.76,58
3.90,26
3.77,57
3.41,32
2.81,14
2.90,740
2.66,59
3.18,36
2.62,35
2.44,19
3.19,59
3.05,37
2.37,20
3.06,35
3.35,51
2.75,32
3.05,56
3.09,16
2.59,18
2.44,56
3.35,42
3.08,42
3.63,22
2.48,42
3.57,26
3.24,33
3.11,21
3.00,59
3.92,56
3.25,28
2.90,50
3.58,40
3.86,18
3.73,20
3.08,15
2.72,50
3.37,56
3.59,11
2.93,22
3.83,35
2.35,23
2.47,15
2.57,42
3.18,18
2.70,50
2.97,49
2.84,35
2.74,28
2.92,32
3.63,36
2.92,42
3.87,36
3.55,58
3.70,14
3.55,59
2.76,22
2.65,38
3.62,22
3.86,18
2.97,56
2.85,44
3.13,49
3.93,58
3.19,14
2.99,60
3.94,17
3.93,14
3.25,21
2.45,28
2.61,28
2.78,39
3.62,39
3.27,17
2.59,41
2.51,18
2.69,50
3.90,42
2.36,25
3.22,50
3.20,35
3.66,14
3.70,24
3.19,10
3.61,33
3.48,26
3.17,23
3.50,20
3.80,34
3.02,36
2.50,15
3.97,49
2.90,44
3.54,740
3.58,50
2.41,35
3.63,58
2.86,26
3.57,60
3.32,60
3.50,15
2.45,27
3.14,42
3.33,58
3.26,28
2.67,36
2.93,42
3.89,29
3.14,14
3.19,23
2.54,58
2.92,20
3.38,35
2.63,42
2.86,43
3.92,35
3.38,44
3.51,44
2.51,48
3.65,59
3.76,27
